,amount.sum,amount_type.code,bad_amount.sum,badi_amount.sum,customer_group.code,demarcation.code,demarcation.label,g1_amount.sum,item.label,l120_amount.sum,l150_amount.sum,l180_amount.sum,l1_amount.sum,l30_amount.sum,l60_amount.sum,l90_amount.sum,total_amount.sum
2015,,AUDA,0.0,0.0,,DC4,Eden,434266.0,Other,2690.0,5334503.0,0.0,0.0,9718589.0,1134119.0,2690.0,16626857.0
2015,,AUDA,0.0,2171260.0,,DC4,Eden,597954.0,Total By Income Source,17138.0,6175953.0,0.0,0.0,9786938.0,1148274.0,16299.0,17742556.0
2015,,AUDA,0.0,0.0,,DC4,Eden,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC4,Eden,0.0,Organs of State,0.0,0.0,0.0,0.0,9680607.0,36611.0,0.0,9717218.0
2015,,AUDA,0.0,0.0,,DC4,Eden,0.0,Commercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC4,Eden,0.0,Households,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,2171260.0,,DC4,Eden,597954.0,Other,17138.0,6175953.0,0.0,0.0,106331.0,1111663.0,16299.0,8025338.0
2015,,AUDA,0.0,2171260.0,,DC4,Eden,597954.0,Total By Customer Group,17138.0,6175953.0,0.0,0.0,9786938.0,1148274.0,16299.0,17742556.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Receivables from Non-exchange Transactions - Property Rates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Receivables from Exchange Transactions - Waste Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Total By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Organs of State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Commercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Households,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC40,Dr Kenneth Kaunda,0.0,Total By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Receivables from Non-exchange Transactions - Property Rates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Receivables from Exchange Transactions - Waste Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,143141.0,0.0,0.0,143141.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Other,1843866.0,1115478.0,0.0,0.0,10704482.0,564768.0,0.0,14228594.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Total By Income Source,1843866.0,1115478.0,0.0,0.0,10847623.0,564768.0,0.0,14371735.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Organs of State,1697911.0,1115478.0,0.0,0.0,4669383.0,564768.0,0.0,8047540.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Commercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Households,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Other,145955.0,0.0,0.0,0.0,6178240.0,0.0,0.0,6324195.0
2015,,AUDA,0.0,0.0,,DC42,Sedibeng,0.0,Total By Customer Group,1843866.0,1115478.0,0.0,0.0,10847623.0,564768.0,0.0,14371735.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,51631761.0,Trade and Other Receivables from Exchange Transactions - Water,2430083.0,2202711.0,2230063.0,11403591.0,3666292.0,2916675.0,2588459.0,79069635.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,0.0,Receivables from Non-exchange Transactions - Property Rates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,20170534.0,Receivables from Exchange Transactions - Waste Water Management,949339.0,860514.0,871200.0,4454943.0,1432279.0,1139432.0,1011211.0,30889452.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,0.0,Receivables from Exchange Transactions - Waste Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,8630638.0,Interest on Arrear Debtor Accounts,406207.0,368200.0,372772.0,1906196.0,612848.0,487544.0,432680.0,13217085.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,0.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,80432933.0,Total By Income Source,3785629.0,3431425.0,3474035.0,17764730.0,5711419.0,4543651.0,4032350.0,123176172.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,5099809.0,Organs of State,949792.0,553133.0,468272.0,1878001.0,1993445.0,1340859.0,1078936.0,13362247.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,6074124.0,Commercial,254484.0,260526.0,288269.0,1553475.0,797472.0,464811.0,270784.0,9963945.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,69259000.0,Households,2581352.0,2617766.0,2717493.0,14333254.0,2920502.0,2737982.0,2682631.0,99849980.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,0.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC43,Harry Gwala,80432933.0,Total By Customer Group,3785628.0,3431425.0,3474034.0,17764730.0,5711419.0,4543652.0,4032351.0,123176172.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Receivables from Non-exchange Transactions - Property Rates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Receivables from Exchange Transactions - Waste Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Other,5867235.0,-76711.0,0.0,0.0,4890610.0,198261.0,46495.0,10925890.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Total By Income Source,5867235.0,-76711.0,0.0,0.0,4890610.0,198261.0,46495.0,10925890.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Organs of State,5790970.0,0.0,0.0,0.0,4882958.0,192663.0,45803.0,10912394.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Commercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Households,76265.0,-76711.0,0.0,0.0,7652.0,5598.0,692.0,13496.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC45,John Taolo Gaetsewe,0.0,Total By Customer Group,5867235.0,-76711.0,0.0,0.0,4890610.0,198261.0,46495.0,10925890.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Trade and Other Receivables from Exchange Transactions - Water,27463642.0,0.0,0.0,0.0,5238624.0,11015478.0,3220326.0,46938070.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Receivables from Non-exchange Transactions - Property Rates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Receivables from Exchange Transactions - Waste Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Other,28209371.0,0.0,0.0,0.0,14104686.0,14104686.0,14104686.0,70523429.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Total By Income Source,55673013.0,0.0,0.0,0.0,19343310.0,25120164.0,17325012.0,117461499.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Organs of State,4338944.0,0.0,0.0,0.0,245360.0,395686.0,87662.0,5067652.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Commercial,13649260.0,0.0,0.0,0.0,1732795.0,3810624.0,1525504.0,20718183.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Households,9663703.0,0.0,0.0,0.0,3260469.0,6809168.0,1418895.0,21152235.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Other,28021106.0,0.0,0.0,0.0,14104686.0,14104686.0,14292951.0,70523429.0
2015,,AUDA,0.0,0.0,,DC47,Sekhukhune,0.0,Total By Customer Group,55673013.0,0.0,0.0,0.0,19343310.0,25120164.0,17325012.0,117461499.0
2015,,AUDA,0.0,0.0,,DC48,West Rand,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC48,West Rand,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC48,West Rand,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC48,West Rand,0.0,Receivables from Non-exchange Transactions - Property Rates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC48,West Rand,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC48,West Rand,0.0,Receivables from Exchange Transactions - Waste Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC48,West Rand,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,-3193058.0,,DC48,West Rand,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC48,West Rand,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC48,West Rand,0.0,Other,2400000.0,2174108.0,889546.0,95039.0,298801.0,218361.0,73791.0,6149646.0
2015,,AUDA,0.0,-3193058.0,,DC48,West Rand,0.0,Total By Income Source,2400000.0,2174108.0,889546.0,95039.0,298801.0,218361.0,73791.0,6149646.0
2015,,AUDA,0.0,0.0,,DC48,West Rand,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC48,West Rand,0.0,Organs of State,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,2400000.0
2015,,AUDA,0.0,0.0,,DC48,West Rand,0.0,Commercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC48,West Rand,0.0,Households,0.0,0.0,0.0,0.0,0.0,0.0,73791.0,73791.0
2015,,AUDA,0.0,-3193058.0,,DC48,West Rand,0.0,Other,0.0,2174108.0,889546.0,95039.0,298801.0,218361.0,0.0,3675855.0
2015,,AUDA,0.0,-3193058.0,,DC48,West Rand,0.0,Total By Customer Group,2400000.0,2174108.0,889546.0,95039.0,298801.0,218361.0,73791.0,6149646.0
2015,,AUDA,0.0,0.0,,DC5,Central Karoo,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC5,Central Karoo,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC5,Central Karoo,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC5,Central Karoo,0.0,Receivables from Non-exchange Transactions - Property Rates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC5,Central Karoo,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC5,Central Karoo,0.0,Receivables from Exchange Transactions - Waste Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC5,Central Karoo,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC5,Central Karoo,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC5,Central Karoo,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,285545.0,,DC5,Central Karoo,666189.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666189.0
2015,,AUDA,0.0,285545.0,,DC5,Central Karoo,666189.0,Total By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666189.0
2015,,AUDA,0.0,0.0,,DC5,Central Karoo,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC5,Central Karoo,0.0,Organs of State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC5,Central Karoo,0.0,Commercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC5,Central Karoo,0.0,Households,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,285545.0,,DC5,Central Karoo,666189.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666189.0
2015,,AUDA,0.0,285545.0,,DC5,Central Karoo,666189.0,Total By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666189.0
2015,,AUDA,0.0,0.0,,DC6,Namakwa,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC6,Namakwa,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC6,Namakwa,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC6,Namakwa,0.0,Receivables from Non-exchange Transactions - Property Rates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC6,Namakwa,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC6,Namakwa,0.0,Receivables from Exchange Transactions - Waste Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC6,Namakwa,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC6,Namakwa,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC6,Namakwa,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,-4996379.0,,DC6,Namakwa,4003080.0,Other,112731.0,28231.0,157342.0,2736914.0,2139702.0,87653.0,112178.0,9377831.0
2015,,AUDA,0.0,-4996379.0,,DC6,Namakwa,4003080.0,Total By Income Source,112731.0,28231.0,157342.0,2736914.0,2139702.0,87653.0,112178.0,9377831.0
2015,,AUDA,0.0,0.0,,DC6,Namakwa,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,-4276711.0,,DC6,Namakwa,3298376.0,Organs of State,111484.0,26984.0,156095.0,2729432.0,1908084.0,86406.0,110931.0,8427792.0
2015,,AUDA,0.0,-499493.0,,DC6,Namakwa,499493.0,Commercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499493.0
2015,,AUDA,0.0,0.0,,DC6,Namakwa,0.0,Households,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,-220175.0,,DC6,Namakwa,205211.0,Other,1247.0,1247.0,1247.0,7482.0,231618.0,1247.0,1247.0,450546.0
2015,,AUDA,0.0,-4996379.0,,DC6,Namakwa,4003080.0,Total By Customer Group,112731.0,28231.0,157342.0,2736914.0,2139702.0,87653.0,112178.0,9377831.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Receivables from Non-exchange Transactions - Property Rates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Receivables from Exchange Transactions - Waste Water Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Receivables from Exchange Transactions - Waste Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Receivables from Exchange Transactions - Property Rental Debtors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Interest on Arrear Debtor Accounts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Other,53722.0,53722.0,13397.0,69797.0,483524.0,-122126.0,53052.0,605088.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Total By Income Source,53722.0,53722.0,13397.0,69797.0,483524.0,-122126.0,53052.0,605088.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Debtors Age Analysis By Customer Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Organs of State,52596.0,52596.0,13221.0,63859.0,103853.0,51926.0,51926.0,389977.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Commercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Households,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Other,1126.0,1126.0,176.0,5938.0,379671.0,-174052.0,1126.0,215111.0
2015,,AUDA,0.0,0.0,,DC7,Pixley ka Seme,0.0,Total By Customer Group,53722.0,53722.0,13397.0,69797.0,483524.0,-122126.0,53052.0,605088.0
2015,,AUDA,0.0,0.0,,DC8,Z F Mgcawu,0.0,Debtors Age Analysis By Income Source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC8,Z F Mgcawu,0.0,Trade and Other Receivables from Exchange Transactions - Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,,AUDA,0.0,0.0,,DC8,Z F Mgcawu,0.0,Trade and Other Receivables from Exchange Transactions - Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
