,amount_type.code,bad_amount.sum,badi_amount.sum,customer_group.code,demarcation.code,demarcation.label,g1_amount.sum,item.label,l120_amount.sum,l150_amount.sum,l180_amount.sum,l1_amount.sum,l30_amount.sum,l60_amount.sum,l90_amount.sum,total_amount.sum
2014,AUDA,,,,NW385,Ramotshere Moiloa,0,Trade Creditors,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW385,Ramotshere Moiloa,0,Auditor General,30885,96227,245264,0,405319,944534,2820,1725049
2014,AUDA,,,,NW385,Ramotshere Moiloa,0,Other,1310950,422203,410896,0,14069015,471894,1693888,18378846
2014,AUDA,,,,NW385,Ramotshere Moiloa,0,Total,2949540,518430,656160,0,24086231,4039898,4232959,36483218
2014,AUDA,,,,NW392,Naledi,45851924,Bulk Electricity,6256464,9431752,643341,8003014,17103619,7063273,6383513,100736900
2014,AUDA,,,,NW392,Naledi,54359253,Bulk Water,769500,769500,769500,769500,769500,769500,769500,59745753
2014,AUDA,,,,NW392,Naledi,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW392,Naledi,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,NW392,Naledi,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW392,Naledi,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW392,Naledi,0,Trade Creditors,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW392,Naledi,1610316,Auditor General,0,0,0,0,0,0,0,1610316
2014,AUDA,,,,NW392,Naledi,33893717,Other,156941,398223,376697,331789,8236402,290759,204969,43889497
2014,AUDA,,,,NW392,Naledi,135715210,Total,7182905,10599475,1789538,9104303,26109521,8123532,7357982,205982466
2014,AUDA,,,,NW393,Mamusa,0,Bulk Electricity,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW393,Mamusa,0,Bulk Water,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW393,Mamusa,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW393,Mamusa,0,VAT (output less input),0,0,0,2155202,0,0,0,2155202
2014,AUDA,,,,NW393,Mamusa,0,Pensions / Retirement deductions,0,0,0,1601000,0,0,0,1601000
2014,AUDA,,,,NW393,Mamusa,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW393,Mamusa,0,Trade Creditors,0,0,0,61810215,0,0,0,61810215
2014,AUDA,,,,NW393,Mamusa,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW393,Mamusa,0,Other,0,0,0,13905914,0,0,0,13905914
2014,AUDA,,,,NW393,Mamusa,0,Total,0,0,0,79472331,0,0,0,79472331
2014,AUDA,,,,NW394,Greater Taung,0,Bulk Electricity,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW394,Greater Taung,0,Bulk Water,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW394,Greater Taung,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW394,Greater Taung,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,NW394,Greater Taung,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW394,Greater Taung,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW394,Greater Taung,0,Trade Creditors,0,0,0,0,1060,0,0,1060
2014,AUDA,,,,NW394,Greater Taung,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW394,Greater Taung,0,Other,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW394,Greater Taung,0,Total,0,0,0,0,1060,0,0,1060
2014,AUDA,,,,NW396,Lekwa-Teemane,30763178,Bulk Electricity,2488157,2517965,1496813,0,5339093,2498759,2369828,47473793
2014,AUDA,,,,NW396,Lekwa-Teemane,102154163,Bulk Water,1266883,1266883,1266883,0,1266883,1266883,1266883,109755461
2014,AUDA,,,,NW396,Lekwa-Teemane,3137460,PAYE deductions,351529,358076,358076,358076,395721,395721,395721,5750380
2014,AUDA,,,,NW396,Lekwa-Teemane,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,NW396,Lekwa-Teemane,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW396,Lekwa-Teemane,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW396,Lekwa-Teemane,0,Trade Creditors,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW396,Lekwa-Teemane,10480347,Auditor General,0,0,0,0,0,0,0,10480347
2014,AUDA,,,,NW396,Lekwa-Teemane,1995480,Other,838363,838363,829539,372460,838363,838363,838363,7389294
2014,AUDA,,,,NW396,Lekwa-Teemane,148530628,Total,4944932,4981287,3951311,730536,7840060,4999726,4870795,180849275
2014,AUDA,,,,NW401,Ventersdorp,0,Bulk Electricity,2689135,23488166,0,0,4396929,0,2970711,33544941
2014,AUDA,,,,NW401,Ventersdorp,0,Bulk Water,100938,7009002,0,0,0,119440,146686,7376066
2014,AUDA,,,,NW401,Ventersdorp,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW401,Ventersdorp,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,NW401,Ventersdorp,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW401,Ventersdorp,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW401,Ventersdorp,0,Trade Creditors,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW401,Ventersdorp,0,Auditor General,41125,10451328,0,0,46833,45294,7669,10592249
2014,AUDA,,,,NW401,Ventersdorp,0,Other,1885368,3558270,0,0,6123006,1909746,2176227,15652617
2014,AUDA,,,,NW401,Ventersdorp,0,Total,4716566,44506766,0,0,10566768,2074480,5301293,67165873
2014,AUDA,,,,NW403,City of Matlosana,0,Bulk Electricity,0,36593465,0,0,59773440,0,0,96366905
2014,AUDA,,,,NW403,City of Matlosana,0,Bulk Water,1493780,11498980,0,0,19554064,7137039,1002438,40686301
2014,AUDA,,,,NW403,City of Matlosana,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW403,City of Matlosana,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,NW403,City of Matlosana,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW403,City of Matlosana,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW403,City of Matlosana,0,Trade Creditors,57649,0,0,0,984335,0,0,1041984
2014,AUDA,,,,NW403,City of Matlosana,0,Auditor General,32842,6607589,0,0,114179,351710,324787,7431107
2014,AUDA,,,,NW403,City of Matlosana,0,Other,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW403,City of Matlosana,0,Total,1584271,54700034,0,0,80426018,7488749,1327225,145526297
2014,AUDA,,,,NW404,Maquassi Hills,0,Bulk Electricity,1364665,1465676,1097988,0,1173426,2335765,1856466,9293986
2014,AUDA,,,,NW404,Maquassi Hills,0,Bulk Water,3749975,4867753,17169942,0,2645389,3745397,2784633,34963089
2014,AUDA,,,,NW404,Maquassi Hills,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW404,Maquassi Hills,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,NW404,Maquassi Hills,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW404,Maquassi Hills,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW404,Maquassi Hills,0,Trade Creditors,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW404,Maquassi Hills,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,NW404,Maquassi Hills,13803402,Other,9459644,8564211,7844336,6984547,4856445,3968435,7484996,62966016
2014,AUDA,,,,NW404,Maquassi Hills,13803402,Total,14574284,14897640,26112266,6984547,8675260,10049597,12126095,107223091
2014,AUDA,,,,TSH,City of Tshwane,0,Bulk Electricity,0,0,0,0,819682114,0,0,819682114
2014,AUDA,,,,TSH,City of Tshwane,0,Bulk Water,0,0,0,0,60067985,0,0,60067985
2014,AUDA,,,,TSH,City of Tshwane,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,TSH,City of Tshwane,0,VAT (output less input),0,0,0,0,84302575,0,0,84302575
2014,AUDA,,,,TSH,City of Tshwane,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,TSH,City of Tshwane,0,Loan repayments,0,0,0,0,591688133,0,0,591688133
2014,AUDA,,,,TSH,City of Tshwane,0,Trade Creditors,0,0,0,0,2975175392,0,0,2975175392
2014,AUDA,,,,TSH,City of Tshwane,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,TSH,City of Tshwane,0,Other,0,0,0,0,1007417492,0,0,1007417492
2014,AUDA,,,,TSH,City of Tshwane,0,Total,0,0,0,0,5538333691,0,0,5538333691
2014,AUDA,,,,WC011,Matzikama,0,Bulk Electricity,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC011,Matzikama,0,Bulk Water,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC011,Matzikama,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC011,Matzikama,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,WC011,Matzikama,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC011,Matzikama,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC011,Matzikama,0,Trade Creditors,0,0,0,0,19628944,0,0,19628944
2014,AUDA,,,,WC011,Matzikama,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC011,Matzikama,0,Other,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC011,Matzikama,0,Total,0,0,0,0,19628944,0,0,19628944
2014,AUDA,,,,WC012,Cederberg,0,Bulk Electricity,0,0,0,0,320434,0,0,320434
2014,AUDA,,,,WC012,Cederberg,0,Bulk Water,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC012,Cederberg,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC012,Cederberg,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,WC012,Cederberg,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC012,Cederberg,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC012,Cederberg,0,Trade Creditors,0,0,0,0,42062661,0,0,42062661
2014,AUDA,,,,WC012,Cederberg,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC012,Cederberg,0,Other,0,0,0,0,8589299,0,0,8589299
2014,AUDA,,,,WC012,Cederberg,0,Total,0,0,0,0,50972394,0,0,50972394
2014,AUDA,,,,WC013,Bergrivier,0,Bulk Electricity,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC013,Bergrivier,0,Bulk Water,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC013,Bergrivier,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC013,Bergrivier,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,WC013,Bergrivier,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC013,Bergrivier,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC013,Bergrivier,0,Trade Creditors,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC013,Bergrivier,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC013,Bergrivier,0,Other,0,0,0,0,10688633,0,0,10688633
2014,AUDA,,,,WC013,Bergrivier,0,Total,0,0,0,0,10688633,0,0,10688633
2014,AUDA,,,,WC014,Saldanha Bay,0,Bulk Electricity,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC014,Saldanha Bay,0,Bulk Water,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC014,Saldanha Bay,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC014,Saldanha Bay,0,VAT (output less input),0,0,0,0,4676936,0,0,4676936
2014,AUDA,,,,WC014,Saldanha Bay,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC014,Saldanha Bay,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC014,Saldanha Bay,0,Trade Creditors,0,0,0,0,58799395,0,0,58799395
2014,AUDA,,,,WC014,Saldanha Bay,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC014,Saldanha Bay,0,Other,0,0,0,0,30537388,0,0,30537388
2014,AUDA,,,,WC014,Saldanha Bay,0,Total,0,0,0,0,94013719,0,0,94013719
2014,AUDA,,,,WC015,Swartland,0,Bulk Electricity,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC015,Swartland,0,Bulk Water,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC015,Swartland,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC015,Swartland,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,WC015,Swartland,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC015,Swartland,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC015,Swartland,0,Trade Creditors,0,0,0,0,54410917,0,0,54410917
2014,AUDA,,,,WC015,Swartland,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC015,Swartland,0,Other,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC015,Swartland,0,Total,0,0,0,0,54410917,0,0,54410917
2014,AUDA,,,,WC022,Witzenberg,0,Bulk Electricity,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC022,Witzenberg,0,Bulk Water,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC022,Witzenberg,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC022,Witzenberg,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,WC022,Witzenberg,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC022,Witzenberg,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC022,Witzenberg,0,Trade Creditors,0,0,0,0,6265272,113322,820,6379414
2014,AUDA,,,,WC022,Witzenberg,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC022,Witzenberg,0,Other,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC022,Witzenberg,0,Total,0,0,0,0,6265272,113322,820,6379414
2014,AUDA,,,,WC023,Drakenstein,0,Bulk Electricity,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC023,Drakenstein,0,Bulk Water,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC023,Drakenstein,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC023,Drakenstein,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,WC023,Drakenstein,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC023,Drakenstein,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC023,Drakenstein,0,Trade Creditors,0,0,0,0,79916061,0,0,79916061
2014,AUDA,,,,WC023,Drakenstein,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC023,Drakenstein,0,Other,0,0,0,0,101785142,0,0,101785142
2014,AUDA,,,,WC023,Drakenstein,0,Total,0,0,0,0,181701203,0,0,181701203
2014,AUDA,,,,WC024,Stellenbosch,0,Bulk Electricity,0,0,0,0,34640683,0,0,34640683
2014,AUDA,,,,WC024,Stellenbosch,0,Bulk Water,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC024,Stellenbosch,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC024,Stellenbosch,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,WC024,Stellenbosch,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC024,Stellenbosch,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC024,Stellenbosch,0,Trade Creditors,0,0,0,0,68410588,0,0,68410588
2014,AUDA,,,,WC024,Stellenbosch,0,Auditor General,0,0,0,0,13636,0,0,13636
2014,AUDA,,,,WC024,Stellenbosch,0,Other,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC024,Stellenbosch,0,Total,0,0,0,0,103064907,0,0,103064907
2014,AUDA,,,,WC025,Breede Valley,0,Bulk Electricity,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC025,Breede Valley,0,Bulk Water,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC025,Breede Valley,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC025,Breede Valley,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,WC025,Breede Valley,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC025,Breede Valley,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC025,Breede Valley,0,Trade Creditors,0,0,0,0,74222660,0,0,74222660
2014,AUDA,,,,WC025,Breede Valley,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC025,Breede Valley,0,Other,0,0,0,0,17527878,0,0,17527878
2014,AUDA,,,,WC025,Breede Valley,0,Total,0,0,0,0,91750538,0,0,91750538
2014,AUDA,,,,WC026,Langeberg,0,Bulk Electricity,0,0,0,0,18697108,0,0,18697108
2014,AUDA,,,,WC026,Langeberg,0,Bulk Water,0,0,0,0,1202799,0,0,1202799
2014,AUDA,,,,WC026,Langeberg,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC026,Langeberg,0,VAT (output less input),0,0,0,0,3665468,0,0,3665468
2014,AUDA,,,,WC026,Langeberg,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC026,Langeberg,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC026,Langeberg,0,Trade Creditors,0,0,0,0,10072259,0,0,10072259
2014,AUDA,,,,WC026,Langeberg,0,Auditor General,0,0,0,0,1272,0,0,1272
2014,AUDA,,,,WC026,Langeberg,0,Other,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC026,Langeberg,0,Total,0,0,0,0,33638906,0,0,33638906
2014,AUDA,,,,WC031,Theewaterskloof,0,Bulk Electricity,0,0,0,0,5106079,0,0,5106079
2014,AUDA,,,,WC031,Theewaterskloof,0,Bulk Water,0,0,0,0,785296,0,0,785296
2014,AUDA,,,,WC031,Theewaterskloof,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC031,Theewaterskloof,0,VAT (output less input),0,0,0,0,1355492,0,0,1355492
2014,AUDA,,,,WC031,Theewaterskloof,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC031,Theewaterskloof,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC031,Theewaterskloof,0,Trade Creditors,0,0,0,0,13265486,0,0,13265486
2014,AUDA,,,,WC031,Theewaterskloof,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC031,Theewaterskloof,0,Other,0,0,0,0,21542971,0,0,21542971
2014,AUDA,,,,WC031,Theewaterskloof,0,Total,0,0,0,0,42055324,0,0,42055324
2014,AUDA,,,,WC032,Overstrand,0,Bulk Electricity,0,0,0,0,16926174,0,0,16926174
2014,AUDA,,,,WC032,Overstrand,0,Bulk Water,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC032,Overstrand,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC032,Overstrand,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,WC032,Overstrand,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC032,Overstrand,0,Loan repayments,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC032,Overstrand,0,Trade Creditors,0,0,0,0,11717812,0,0,11717812
2014,AUDA,,,,WC032,Overstrand,0,Auditor General,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC032,Overstrand,0,Other,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC032,Overstrand,0,Total,0,0,0,0,28643986,0,0,28643986
2014,AUDA,,,,WC033,Cape Agulhas,0,Bulk Electricity,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC033,Cape Agulhas,0,Bulk Water,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC033,Cape Agulhas,0,PAYE deductions,0,0,0,0,0,0,0,0
2014,AUDA,,,,WC033,Cape Agulhas,0,VAT (output less input),0,0,0,0,0,0,0,0
2014,AUDA,,,,WC033,Cape Agulhas,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
